,County,Deaths,MME,QUANTITY,State,Year,County Code,Population,MME_Per_Capita,Deaths_Per_100000
264,MADISON,,2632.527374224996,2673.0,FL,2007,12079.0,19482.0,0.13512613562390904,
265,MADISON,,2793.881285362489,2711.0,FL,2008,12079.0,19373.0,0.14421521113727812,
266,MADISON,,3389.4532243125,2819.0,FL,2009,12079.0,19264.0,0.17594753033183658,
267,MADISON,,4027.763512499988,3408.0,FL,2010,12079.0,19252.0,0.2092127317940987,
268,MADISON,,4642.083652499993,3853.0,FL,2011,12079.0,19131.0,0.24264720362239262,
269,MADISON,,4504.777440000004,4118.0,FL,2012,12079.0,18975.0,0.23740592569169983,
270,MANATEE,54.0,150205.64369562527,93426.0,FL,2006,12081.0,280037.0,0.5363778489829032,19.28316615304406
271,MANATEE,46.0,172443.21415870427,104070.0,FL,2007,12081.0,289422.0,0.5958193024673462,15.893746847164348
272,MANATEE,45.0,196741.84314976452,106130.0,FL,2008,12081.0,298807.0,0.6584244785087515,15.059888155230633
273,MANATEE,74.0,228282.8999302286,110846.0,FL,2009,12081.0,308192.0,0.7407165011753342,24.011006126051292
274,MANATEE,76.0,360934.6839088658,144076.0,FL,2010,12081.0,323427.0,1.1159695508070315,23.49834738596345
275,MANATEE,64.0,326820.0550758578,142705.0,FL,2011,12081.0,327549.0,0.9977745469406342,19.539061331281733
276,MANATEE,4.0,219299.73861376347,109968.0,FL,2012,12081.0,333886.0,0.6568102244890875,1.1980136932965144
277,MARION,55.0,114208.97585439956,74560.0,FL,2006,12083.0,313099.0,0.3647695324941937,17.566328860839544
278,MARION,3.0,140167.10838947794,83895.0,FL,2007,12083.0,316663.0,0.44263809914476254,0.9473793907087346
279,MARION,38.0,160020.95087337866,91141.0,FL,2008,12083.0,320226.0,0.4997125494912301,11.866619200189866
280,MARION,53.0,177998.09807908165,96726.0,FL,2009,12083.0,323790.0,0.5497331544491234,16.368633991167115
281,MARION,51.0,216686.24085170453,108128.0,FL,2010,12083.0,331340.0,0.6539694599254678,15.392044425665478
282,MARION,46.0,209503.19854884347,107338.0,FL,2011,12083.0,332275.0,0.630511469562391,13.843954555714394
283,MARION,44.0,175709.7753719747,98285.0,FL,2012,12083.0,333900.0,0.5262347270798883,13.177598083258461
284,MARTIN,,68573.12878736468,31563.0,FL,2006,12085.0,138295.0,0.4958467680492041,
285,MARTIN,,77097.86936731487,34224.0,FL,2007,12085.0,140214.0,0.5498585688113516,
286,MARTIN,,99157.7796427273,39259.0,FL,2008,12085.0,142133.0,0.6976407987077407,
287,MARTIN,,121781.2565109028,45835.0,FL,2009,12085.0,144051.0,0.8454037563842166,
288,MARTIN,,149894.56248134995,53895.0,FL,2010,12085.0,146916.0,1.0202739148993298,
289,MARTIN,,137044.59642521475,52015.0,FL,2011,12085.0,147865.0,0.9268224152112722,
290,MARTIN,,85087.5526195141,39271.0,FL,2012,12085.0,148983.0,0.571122561765531,
291,MIAMI-DADE,142.0,303039.7180859787,159171.0,FL,2006,12086.0,2409845.0,0.12575070931366072,5.892495160477126
292,MIAMI-DADE,50.0,373495.88119888,173867.0,FL,2007,12086.0,2440452.0,0.15304373173448196,2.048800795918133
293,MIAMI-DADE,122.0,519536.8065604283,205617.0,FL,2008,12086.0,2471059.0,0.2102486450385961,4.937154475065144
294,MIAMI-DADE,155.0,801945.1460796333,291639.0,FL,2009,12086.0,2501667.0,0.3205643061525108,6.195868594820974
295,MIAMI-DADE,98.0,1242761.2069210964,399644.0,FL,2010,12086.0,2507065.0,0.49570362432609305,3.9089532979799086
296,MIAMI-DADE,122.0,1070607.7594410407,397969.0,FL,2011,12086.0,2569856.0,0.4166022374175988,4.747347711311451
297,MIAMI-DADE,135.0,503313.8578103114,276012.0,FL,2012,12086.0,2602184.0,0.19341978038843965,5.1879498144635425
298,MONROE,15.0,42203.180115727446,25757.0,FL,2006,12087.0,72676.0,0.5807031222924686,20.639550883372777
299,MONROE,17.0,46281.924684227335,28176.0,FL,2007,12087.0,73025.0,0.6337819196744585,23.27969873331051
300,MONROE,18.0,53446.0962143649,31686.0,FL,2008,12087.0,73374.0,0.72840646842703,24.5318505192575
301,MONROE,,71369.62996954055,38352.0,FL,2009,12087.0,73723.0,0.9680782112711168,
302,MONROE,16.0,77309.9665754274,38526.0,FL,2010,12087.0,73220.0,1.0558585984079132,21.85195301830101
303,MONROE,2.0,71118.77676247715,36017.0,FL,2011,12087.0,73963.0,0.9615453235060388,2.7040547300677367
304,MONROE,,47813.94658245115,26297.0,FL,2012,12087.0,74568.0,0.6412126727611194,
305,NASSAU,,26318.17944131361,19445.0,FL,2006,12089.0,65960.0,0.39900211402840524,
306,NASSAU,1.0,30364.848846726178,22100.0,FL,2007,12089.0,67443.0,0.4502298066030007,1.4827335676052371
307,NASSAU,17.0,38339.252757001115,25612.0,FL,2008,12089.0,68927.0,0.5562298193306123,24.663774718180104
308,NASSAU,1.0,45514.90099500119,27893.0,FL,2009,12089.0,70410.0,0.6464266580741541,1.42025280499929
309,NASSAU,14.0,55038.31814681382,32440.0,FL,2010,12089.0,73513.0,0.7486882340104991,19.04425067675105
310,NASSAU,13.0,64563.827895676506,37173.0,FL,2011,12089.0,74139.0,0.870848377988326,17.53463089601964
311,NASSAU,16.0,60370.36705567631,35065.0,FL,2012,12089.0,74512.0,0.810209993768471,21.473051320592656
312,OKALOOSA,27.0,51768.87854175236,30567.0,FL,2006,12091.0,168552.0,0.30713891583459324,16.01879538658693
313,OKALOOSA,29.0,51948.68690433954,32670.0,FL,2007,12091.0,171788.0,0.30239997499440907,16.881272265816005
314,OKALOOSA,16.0,53881.856700314645,34198.0,FL,2008,12091.0,175024.0,0.3078541040103908,9.141603437242892
315,OKALOOSA,16.0,58085.78683608912,34974.0,FL,2009,12091.0,178259.0,0.32585051434199186,8.97570389152862
316,OKALOOSA,13.0,61460.166825451495,38059.0,FL,2010,12091.0,180715.0,0.3400944405580693,7.19364745593891
317,OKALOOSA,16.0,63730.010400676794,40884.0,FL,2011,12091.0,183088.0,0.34808403828037227,8.738967054094207
318,OKALOOSA,14.0,64457.984923389544,41873.0,FL,2012,12091.0,189761.0,0.33967983370339294,7.377701424423354
319,OKEECHOBEE,,20628.537535312924,12173.0,FL,2006,12093.0,38574.0,0.5347782842150911,
320,OKEECHOBEE,,24923.11014090056,13256.0,FL,2007,12093.0,38780.0,0.6426794775889778,
321,OKEECHOBEE,11.0,29189.02021492556,14533.0,FL,2008,12093.0,38985.0,0.748724386685278,28.215980505322563
322,OKEECHOBEE,,35903.96056931306,16798.0,FL,2009,12093.0,39191.0,0.9161276969026833,
323,OKEECHOBEE,,55324.330290450525,22542.0,FL,2010,12093.0,40028.0,1.382140758730152,
324,OKEECHOBEE,1.0,49274.62340681288,20574.0,FL,2011,12093.0,39871.0,1.2358512053074386,2.5080885856888466
325,OKEECHOBEE,1.0,32380.21279635021,15717.0,FL,2012,12093.0,39718.0,0.8152528525190142,2.5177501384762575
326,ORANGE,90.0,249616.18134775737,149796.0,FL,2006,12095.0,1023979.0,0.24377080130330542,8.789242748142296
327,ORANGE,110.0,305170.61644330126,165158.0,FL,2007,12095.0,1053694.0,0.28961977238486813,10.439463449540378
328,ORANGE,120.0,483055.08753783966,217640.0,FL,2008,12095.0,1083410.0,0.4458654503261366,11.076139227070085
329,ORANGE,120.0,688873.4670695318,294904.0,FL,2009,12095.0,1113125.0,0.618864428585767,10.780460415496913
330,ORANGE,149.0,1118030.4767550745,434154.0,FL,2010,12095.0,1148593.0,0.9733913377106377,12.972393180177836
331,ORANGE,148.0,879529.7461210428,399566.0,FL,2011,12095.0,1170526.0,0.7513970181961296,12.643888303207277
332,ORANGE,131.0,536535.5904660167,288268.0,FL,2012,12095.0,1202594.0,0.4461485675681208,10.89311937362069
333,OSCEOLA,13.0,50817.721968815305,30491.0,FL,2006,12097.0,216209.0,0.23503980855938145,6.012700673884991
334,OSCEOLA,26.0,64095.232327991034,36538.0,FL,2007,12097.0,228485.0,0.28052271408622464,11.379302798870823
335,OSCEOLA,18.0,93117.01540626754,46200.0,FL,2008,12097.0,240762.0,0.38675960245498686,7.476262865402348
336,OSCEOLA,15.0,225661.79262585755,83554.0,FL,2009,12097.0,253038.0,0.8918098966394674,5.92796338889811
337,OSCEOLA,22.0,289370.5034899938,99348.0,FL,2010,12097.0,269841.0,1.072374114719386,8.152949329419917
338,OSCEOLA,35.0,188818.98852862968,71875.0,FL,2011,12097.0,278637.0,0.6776522447795148,12.561145863614666
339,OSCEOLA,29.0,126453.88542135336,54319.0,FL,2012,12097.0,288908.0,0.4376960327209816,10.037797499550031
340,PALM BEACH,211.0,645319.1794897038,291751.0,FL,2006,12099.0,1230528.0,0.5244246205610144,17.14711083372341
341,PALM BEACH,37.0,924515.0144843024,358376.0,FL,2007,12099.0,1252038.0,0.7384081110032622,2.9551818714767446
342,PALM BEACH,226.0,1334354.3831698054,465202.0,FL,2008,12099.0,1273549.0,1.0477448320950395,17.745685482066257
343,PALM BEACH,276.0,1813924.7727780056,616478.0,FL,2009,12099.0,1295060.0,1.4006492153089476,21.31175389557241
344,PALM BEACH,230.0,1897698.5658714669,633100.0,FL,2010,12099.0,1323648.0,1.4336882357480742,17.37622086838797
345,PALM BEACH,59.0,1063694.692981036,453078.0,FL,2011,12099.0,1336720.0,0.7957498152051559,4.413788976000958
346,PALM BEACH,185.0,625882.0926076007,307180.0,FL,2012,12099.0,1355058.0,0.46188583264155536,13.652552141679545
347,PASCO,83.0,268426.0533706897,139422.0,FL,2006,12101.0,415639.0,0.6458153671110981,19.969252163536147
348,PASCO,125.0,356094.0088700386,153626.0,FL,2007,12101.0,425196.0,0.8374820291584084,29.398206944562034
349,PASCO,147.0,494709.0844496416,190140.0,FL,2008,12101.0,434754.0,1.1379057684337386,33.81222484439476
350,PASCO,148.0,561319.1654819302,209173.0,FL,2009,12101.0,444312.0,1.2633445990248524,33.309926358054696
351,PASCO,173.0,761605.8105571279,260995.0,FL,2010,12101.0,465486.0,1.6361519155401623,37.165457178089135
352,PASCO,129.0,678130.6519052932,250508.0,FL,2011,12101.0,466428.0,1.4538806673383529,27.65700172373871
353,PASCO,109.0,345632.1551612219,162458.0,FL,2012,12101.0,469641.0,0.7359497044789998,23.20921725317849
354,PINELLAS,213.0,607000.7514847196,397454.0,FL,2006,12103.0,876866.0,0.6922388956633277,24.291054733562483
355,PINELLAS,235.0,636336.2976673237,322241.0,FL,2007,12103.0,884957.0,0.7190590024908823,26.554962557502794
356,PINELLAS,264.0,933646.5695683571,383104.0,FL,2008,12103.0,893047.0,1.0454618509085827,29.561713997135648
357,PINELLAS,265.0,1035506.5572692738,396502.0,FL,2009,12103.0,901138.0,1.1491098558370347,29.40726059715604
358,PINELLAS,284.0,1438059.3423173134,504624.0,FL,2010,12103.0,916424.0,1.5692074218018226,30.990022085846725
359,PINELLAS,244.0,1262519.9673717779,491492.0,FL,2011,12103.0,918380.0,1.3747250238156077,26.568522833685403
360,PINELLAS,221.0,687164.8072970272,343117.0,FL,2012,12103.0,921647.0,0.7455835122308511,23.97881184444804
361,POLK,67.0,178941.7804374425,150467.0,FL,2006,12105.0,540549.0,0.33103711307844896,12.394806021285767
362,POLK,82.0,170075.5240327064,113435.0,FL,2007,12105.0,553461.0,0.30729450500162864,14.815858750661745
363,POLK,95.0,171113.17612787182,116501.0,FL,2008,12105.0,566373.0,0.3021209982253247,16.773398449431735
364,POLK,103.0,198919.97026206175,124642.0,FL,2009,12105.0,579285.0,0.3433887814496521,17.780539803378304
365,POLK,86.0,285711.9523070545,152507.0,FL,2010,12105.0,603128.0,0.473716942849701,14.258996431934845
366,POLK,112.0,281211.8444759221,152606.0,FL,2011,12105.0,609943.0,0.46104610508838056,18.36237156586763
367,POLK,84.0,232197.59944457427,134028.0,FL,2012,12105.0,615486.0,0.3772589456861314,13.647751532934947
368,PUTNAM,,38637.50297338853,22522.0,FL,2006,12107.0,73318.0,0.5269852283666839,
369,PUTNAM,,39640.18058001356,24160.0,FL,2007,12107.0,73278.0,0.5409560929612375,
370,PUTNAM,,45305.6510537635,26185.0,FL,2008,12107.0,73237.0,0.6186169702986672,
371,PUTNAM,,71246.09851038856,32905.0,FL,2009,12107.0,73197.0,0.9733472479799522,
372,PUTNAM,21.0,97258.9206485642,39706.0,FL,2010,12107.0,74207.0,1.310643479032493,28.299217054994813
373,PUTNAM,17.0,96933.59939287584,38897.0,FL,2011,12107.0,73639.0,1.3163350859310399,23.085593231847255
374,PUTNAM,,58549.29352541298,28822.0,FL,2012,12107.0,72912.0,0.8030131326175798,
375,SAINT JOHNS,,43666.083525727205,27960.0,FL,2006,,,,
376,SAINT JOHNS,,49616.90935490193,29895.0,FL,2007,,,,
377,SAINT JOHNS,,56641.75821353928,33280.0,FL,2008,,,,
378,SAINT JOHNS,,75312.16558447838,39071.0,FL,2009,,,,
379,SAINT JOHNS,,113272.68569794176,51597.0,FL,2010,,,,
380,SAINT JOHNS,,92067.24857385356,45768.0,FL,2011,,,,
381,SAINT JOHNS,,72420.25782135202,40175.0,FL,2012,,,,
382,SAINT LUCIE,,95970.4534293669,47646.0,FL,2006,,,,
383,SAINT LUCIE,,112422.71420493034,52596.0,FL,2007,,,,
384,SAINT LUCIE,,139178.02248923187,60083.0,FL,2008,,,,
385,SAINT LUCIE,,166843.1393083942,69569.0,FL,2009,,,,
386,SAINT LUCIE,,212293.29962726802,81989.0,FL,2010,,,,
387,SAINT LUCIE,,273106.0612079329,100039.0,FL,2011,,,,
388,SAINT LUCIE,,143969.89979723035,65019.0,FL,2012,,,,
389,SANTA ROSA,28.0,44111.678510951366,24805.0,FL,2006,12113.0,139039.0,0.31726118938536213,20.13823459604859
390,SANTA ROSA,2.0,51318.023231731866,31370.0,FL,2007,12113.0,142206.0,0.36087101269800054,1.4064104186883815
391,SANTA ROSA,21.0,57690.950861713805,35133.0,FL,2008,12113.0,145374.0,0.39684504011524624,14.44549919517933
392,SANTA ROSA,11.0,67867.26888157676,40724.0,FL,2009,12113.0,148542.0,0.45688942441583363,7.405312975454754
393,SANTA ROSA,17.0,89435.96215725293,48778.0,FL,2010,12113.0,152908.0,0.5849004771316931,11.117796321971381
394,SANTA ROSA,18.0,90109.9158802153,49266.0,FL,2011,12113.0,155722.0,0.5786588656722575,11.559060376825368
395,SANTA ROSA,1.0,79863.11723385204,43527.0,FL,2012,12113.0,158189.0,0.5048588538637455,0.6321552067463604
396,SARASOTA,76.0,186351.13329228773,104592.0,FL,2006,12115.0,350928.0,0.531023837631331,21.656864086080336
397,SARASOTA,76.0,242670.3861623037,122394.0,FL,2007,12115.0,357053.0,0.6796480807115574,21.285355395417486
398,SARASOTA,71.0,324196.66800520377,137567.0,FL,2008,12115.0,363177.0,0.892668500497564,19.54969615366612
399,SARASOTA,75.0,367976.2322097207,142931.0,FL,2009,12115.0,369302.0,0.9964100714583748,20.30858213602959
400,SARASOTA,83.0,426108.3153456161,158055.0,FL,2010,12115.0,379937.0,1.1215236087709701,21.84572705474855
401,SARASOTA,84.0,412731.76329699205,161333.0,FL,2011,12115.0,382223.0,1.0798192764354633,21.976699466018527
402,SARASOTA,71.0,266242.8890628439,122325.0,FL,2012,12115.0,386465.0,0.6889185024849441,18.371650731631583
403,SEMINOLE,38.0,134735.66849282285,85310.0,FL,2006,12117.0,396782.0,0.33957102008867046,9.577047345897746
404,SEMINOLE,49.0,185430.9886242244,96767.0,FL,2007,12117.0,402613.0,0.4605688058364345,12.170496233355605
405,SEMINOLE,41.0,256465.7715015744,117073.0,FL,2008,12117.0,408444.0,0.6279092641869495,10.038095797710335
406,SEMINOLE,72.0,320779.05599589634,147318.0,FL,2009,12117.0,414275.0,0.7743142984633308,17.37975982137469
407,SEMINOLE,61.0,491538.4489893029,196230.0,FL,2010,12117.0,423057.0,1.161872865806033,14.418860815445674
408,SEMINOLE,60.0,521292.2365392738,208730.0,FL,2011,12117.0,426307.0,1.2228094695589653,14.074364249238224
409,SEMINOLE,4.0,186169.02560922125,118734.0,FL,2012,12117.0,430539.0,0.43240920243978187,0.9290679822269295
410,SUMTER,,12822.86720500025,12089.0,FL,2006,12119.0,75813.0,0.16913810566789667,
411,SUMTER,,16784.182853000446,15059.0,FL,2007,12119.0,80306.0,0.2090028497621653,
412,SUMTER,,21509.17227172555,15273.0,FL,2008,12119.0,84799.0,0.25364889057330336,
413,SUMTER,,30569.09490453824,18925.0,FL,2009,12119.0,89292.0,0.34234976150761814,
414,SUMTER,,58311.86179680133,27414.0,FL,2010,12119.0,94278.0,0.6185097456119277,
415,SUMTER,,54304.065102263485,26919.0,FL,2011,12119.0,97972.0,0.5542814794253816,
416,SUMTER,,45944.80434427613,24079.0,FL,2012,12119.0,101674.0,0.451883513427977,
417,SUWANNEE,,9345.596314950142,7498.0,FL,2006,12121.0,42206.0,0.2214281456416183,
418,SUWANNEE,,11324.528017850196,8375.0,FL,2007,12121.0,42381.0,0.2672076642327976,
419,SUWANNEE,,12980.800460675146,8777.0,FL,2008,12121.0,42555.0,0.30503584680237683,
420,SUWANNEE,,12835.53590703761,8623.0,FL,2009,12121.0,42730.0,0.30038698588901497,
421,SUWANNEE,,13182.17120636261,9321.0,FL,2010,12121.0,42330.0,0.31141439183469427,
422,SUWANNEE,,14079.857971125128,9366.0,FL,2011,12121.0,43360.0,0.32471997165878985,
423,SUWANNEE,,13754.141579287629,8992.0,FL,2012,12121.0,43531.0,0.31596199442437867,
424,TAYLOR,,5544.284807500053,5160.0,FL,2006,12123.0,23463.0,0.23629905841111762,
425,TAYLOR,,6762.137541362608,6562.0,FL,2007,12123.0,23326.0,0.2898970051171486,
426,TAYLOR,,8597.878620000138,7916.0,FL,2008,12123.0,23190.0,0.37075802587322715,
427,TAYLOR,,11572.548858862781,10746.0,FL,2009,12123.0,23054.0,0.5019757464588697,
428,TAYLOR,,9613.77404636274,7620.0,FL,2010,12123.0,22590.0,0.4255765403436361,
429,TAYLOR,,10229.764905225184,8081.0,FL,2011,12123.0,22656.0,0.4515256402376935,
430,TAYLOR,,10201.239000000194,7694.0,FL,2012,12123.0,22753.0,0.44834698721048627,
431,UNION,,2453.7138810000033,1802.0,FL,2006,12125.0,15513.0,0.15817146141945487,
432,UNION,,2777.3403794000114,1913.0,FL,2007,12125.0,15483.0,0.17937998962733395,
433,UNION,,3458.164693350011,2480.0,FL,2008,12125.0,15453.0,0.22378597640264097,
434,UNION,,4037.6166283875154,2858.0,FL,2009,12125.0,15423.0,0.2617919100296645,
435,UNION,,5090.0048481750155,3049.0,FL,2010,12125.0,15544.0,0.3274578517868641,
436,UNION,,3801.527356575017,2671.0,FL,2011,12125.0,15299.0,0.24848208095790686,
437,UNION,,3553.9259897625157,2570.0,FL,2012,12125.0,15258.0,0.23292213853470414,
438,VOLUSIA,80.0,166518.40532767298,108609.0,FL,2006,12127.0,457181.0,0.36422862132869255,17.49853996557162
439,VOLUSIA,62.0,195477.5530197753,119160.0,FL,2007,12127.0,464256.0,0.42105552328839113,13.354700854700855
440,VOLUSIA,83.0,275349.33692038216,140776.0,FL,2008,12127.0,471331.0,0.5841952617595324,17.60970528142643
441,VOLUSIA,106.0,370128.3798411163,175247.0,FL,2009,12127.0,478406.0,0.7736700205288318,22.156912747749818
442,VOLUSIA,104.0,481913.38756724563,206061.0,FL,2010,12127.0,494445.0,0.9746551943436492,21.03368423181547
443,VOLUSIA,89.0,396323.02802087006,199050.0,FL,2011,12127.0,494421.0,0.801590199487623,18.000853523616513
444,VOLUSIA,85.0,265012.35410399263,154624.0,FL,2012,12127.0,496537.0,0.533721261666286,17.118563168505066
445,WAKULLA,,5464.25389400004,4502.0,FL,2006,12129.0,29775.0,0.18351818283795265,
446,WAKULLA,,7575.903873500098,5662.0,FL,2007,12129.0,29984.0,0.2526648837213213,
447,WAKULLA,,8114.9219535001175,6055.0,FL,2008,12129.0,30193.0,0.2687683222435703,
448,WAKULLA,,8481.538980000116,6013.0,FL,2009,12129.0,30402.0,0.27897963883955385,
449,WAKULLA,,8909.32365386265,6420.0,FL,2010,12129.0,30825.0,0.28902915340998053,
450,WAKULLA,,9653.313382725166,7250.0,FL,2011,12129.0,30970.0,0.3116988499426918,
451,WAKULLA,,9747.85644772516,7359.0,FL,2012,12129.0,30852.0,0.3159554144861001,
452,WALTON,16.0,22041.41405562554,13342.0,FL,2006,12131.0,45426.0,0.48521582476171227,35.222119491040374
453,WALTON,12.0,24799.001058965518,15418.0,FL,2007,12131.0,47476.0,0.5223481560991978,25.275928890386723
454,WALTON,,24625.185682337924,14151.0,FL,2008,12131.0,49527.0,0.4972072946541871,
455,WALTON,,29237.20863746275,14722.0,FL,2009,12131.0,51577.0,0.5668652429854926,
456,WALTON,,36549.72888131253,17078.0,FL,2010,12131.0,55211.0,0.6620008491299293,
457,WALTON,,35063.18099358773,17250.0,FL,2011,12131.0,55590.0,0.6307461952435282,
458,WALTON,,32404.67842676286,16577.0,FL,2012,12131.0,57186.0,0.5666540486616105,
459,WASHINGTON,,7659.0319010000985,5553.0,FL,2006,12133.0,24524.0,0.31230761299135945,
460,WASHINGTON,,9660.023178300129,6864.0,FL,2007,12133.0,24532.0,0.39377234543861606,
461,WASHINGTON,,11461.81200412512,8172.0,FL,2008,12133.0,24540.0,0.46706650383557946,
462,WASHINGTON,,13060.632694987646,9158.0,FL,2009,12133.0,24548.0,0.532044675533145,
463,WASHINGTON,,14208.243114900131,9853.0,FL,2010,12133.0,24722.0,0.5747206178666827,
464,WASHINGTON,,13964.08108998764,9622.0,FL,2011,12133.0,24507.0,0.5697996935564386,
465,WASHINGTON,,15658.135787925181,10189.0,FL,2012,12133.0,24740.0,0.6329076712985118,
466,APPLING,,3996.84377899999,2275.0,GA,2006,13001.0,18323.0,0.21813260814277083,
467,APPLING,,4277.968323587509,2629.0,GA,2007,13001.0,18336.0,0.23330979077157007,
468,APPLING,,4747.700521000031,2976.0,GA,2008,13001.0,18349.0,0.2587443741348319,
469,APPLING,,5825.513103862545,3465.0,GA,2009,13001.0,18361.0,0.3172764611874378,
470,APPLING,,9448.791146362624,4707.0,GA,2010,13001.0,18333.0,0.5153979788557587,
471,APPLING,,10493.837565000113,4712.0,GA,2011,13001.0,18458.0,0.5685251687615187,
472,APPLING,,11679.555495000119,5079.0,GA,2012,13001.0,18388.0,0.6351726938764476,
473,ATKINSON,,1375.483686000003,879.0,GA,2006,13003.0,8370.0,0.16433496845878173,
474,ATKINSON,,1788.9647190000035,1049.0,GA,2007,13003.0,8360.0,0.2139909950956942,
475,ATKINSON,,1976.8532100000107,1331.0,GA,2008,13003.0,8349.0,0.23677724398131642,
476,ATKINSON,,2005.6088625000125,1322.0,GA,2009,13003.0,8338.0,0.24053836201727183,
477,ATKINSON,,3106.023682500022,2169.0,GA,2010,13003.0,8366.0,0.371267473404258,
478,ATKINSON,,2870.52858000002,2000.0,GA,2011,13003.0,8360.0,0.3433646626794282,
479,ATKINSON,,2978.720032500025,2518.0,GA,2012,13003.0,8254.0,0.3608820005451932,
480,BACON,,4586.778211000013,2948.0,GA,2006,13005.0,11022.0,0.41614754227907935,
481,BACON,,7998.44216300008,4350.0,GA,2007,13005.0,11042.0,0.7243653471291505,
482,BACON,,8383.939178362572,4010.0,GA,2008,13005.0,11062.0,0.7579044637825504,
483,BACON,,12906.85597500012,4665.0,GA,2009,13005.0,11082.0,1.1646684691391553,
484,BACON,,29123.61209250027,9057.0,GA,2010,13005.0,11055.0,2.634428954545479,
485,BACON,,23285.3839875002,7989.0,GA,2011,13005.0,11139.0,2.0904375605979175,
486,BACON,,16248.752550000227,7125.0,GA,2012,13005.0,11142.0,1.4583335621971125,
487,BAKER,,9.6516,5.0,GA,2006,13007.0,3577.0,0.002698238747553816,
488,BALDWIN,,11069.705010362783,6772.0,GA,2006,13009.0,46550.0,0.23780247068448512,
