,County,Year,State,QUANTITY,MME,Deaths
183,GALLIA,2007,OH,16094.0,24078.311225225174,
184,GALLIA,2008,OH,16617.0,25158.068105312836,
185,GALLIA,2009,OH,16279.0,26521.133607937765,
186,GALLIA,2010,OH,15802.0,24652.381507500344,
187,GALLIA,2011,OH,16489.0,24569.612178862808,
188,GALLIA,2012,OH,16045.0,23343.442034062704,
189,GEAUGA,2006,OH,10007.0,15489.118456762737,
190,GEAUGA,2007,OH,11289.0,17162.773510537827,
191,GEAUGA,2008,OH,12429.0,16845.811834087934,
192,GEAUGA,2009,OH,14103.0,18902.617125900477,
193,GEAUGA,2010,OH,15108.0,20230.50281317549,
194,GEAUGA,2011,OH,16353.0,21656.916225900542,10.0
195,GEAUGA,2012,OH,17528.0,22785.169164075654,
196,GREENE,2006,OH,21009.0,36252.537242889426,21.0
197,GREENE,2007,OH,24670.0,38629.092257339515,20.0
198,GREENE,2008,OH,28947.0,43771.59363630233,31.0
199,GREENE,2009,OH,34892.0,55547.4408540775,17.0
200,GREENE,2010,OH,38028.0,55189.18585999002,28.0
201,GREENE,2011,OH,45301.0,56227.176774078,23.0
202,GREENE,2012,OH,50220.0,55584.6600779279,23.0
203,GUERNSEY,2006,OH,7402.0,11214.346857499988,
204,GUERNSEY,2007,OH,11219.0,15722.215255000037,
205,GUERNSEY,2008,OH,14335.0,20645.786565000224,
206,GUERNSEY,2009,OH,15334.0,23134.531200000216,
207,GUERNSEY,2010,OH,16380.0,22003.70374500032,12.0
208,GUERNSEY,2011,OH,16668.0,22170.641097037817,
209,GUERNSEY,2012,OH,16770.0,22675.64680181282,
210,HAMILTON,2006,OH,186028.0,297810.87467403733,116.0
211,HAMILTON,2007,OH,184841.0,329059.9743558938,109.0
212,HAMILTON,2008,OH,207818.0,360608.0797179413,125.0
213,HAMILTON,2009,OH,224205.0,386012.1690811905,80.0
214,HAMILTON,2010,OH,246869.0,417190.80838459305,114.0
215,HAMILTON,2011,OH,277756.0,415780.5018873914,180.0
216,HAMILTON,2012,OH,260683.0,398513.43880523357,173.0
217,HANCOCK,2006,OH,10503.0,12167.551702887695,
218,HANCOCK,2007,OH,11630.0,13475.995354212671,
219,HANCOCK,2008,OH,12677.0,14458.486350862717,
220,HANCOCK,2009,OH,13957.0,15349.301216362766,
221,HANCOCK,2010,OH,15405.0,17091.866017500288,
222,HANCOCK,2011,OH,17184.0,17780.017713862857,10.0
223,HANCOCK,2012,OH,16079.0,16966.445955450294,
224,HARDIN,2006,OH,6239.0,7095.199041450094,10.0
225,HARDIN,2007,OH,7291.0,8268.4794030751,
226,HARDIN,2008,OH,7139.0,8393.210601712652,
227,HARDIN,2009,OH,7465.0,8969.408584987592,
228,HARDIN,2010,OH,8299.0,9911.531505000106,
229,HARDIN,2011,OH,8290.0,9668.387677500092,
230,HARDIN,2012,OH,8134.0,9283.703572500106,
231,HARRISON,2006,OH,1337.0,2085.801011587502,
232,HARRISON,2007,OH,1569.0,2692.480177725004,
233,HARRISON,2008,OH,1579.0,2608.856707500004,
234,HARRISON,2009,OH,1663.0,2799.673511362508,
235,HARRISON,2010,OH,2136.0,3389.754000000013,
236,HARRISON,2011,OH,2235.0,3704.81837636252,
237,HARRISON,2012,OH,2931.0,3624.019455000014,
238,HENRY,2006,OH,2345.0,3219.6095250000008,
239,HENRY,2007,OH,2497.0,3205.7529374999967,
240,HENRY,2008,OH,2337.0,2942.901937499996,
241,HENRY,2009,OH,2664.0,3265.3194750000093,
242,HENRY,2010,OH,3281.0,4158.439800000008,
243,HENRY,2011,OH,4384.0,4988.614068862533,
244,HENRY,2012,OH,4639.0,4843.282451362519,
245,HIGHLAND,2006,OH,9834.0,18652.328850000307,
246,HIGHLAND,2007,OH,12272.0,20549.35019985053,
247,HIGHLAND,2008,OH,14200.0,22289.25954780056,
248,HIGHLAND,2009,OH,15826.0,25062.458344313232,
249,HIGHLAND,2010,OH,16500.0,25609.369343850813,
250,HIGHLAND,2011,OH,17961.0,25575.87460953826,
251,HIGHLAND,2012,OH,17710.0,24007.172707500547,
